route,crs_dep_hour,airtime_mean
LGA_ATL,20,112.03916449086162
LGA_ATL,21,112.92399049881236
LGA_ATL,22,105.67924528301889
LGA_AVL,8,89.0
LGA_AVL,9,90.3875
LGA_AVL,10,90.0
LGA_AVL,11,94.0
LGA_AVL,12,93.95454545454544
LGA_AVL,13,93.16279069767442
LGA_AVL,14,91.69565217391305
LGA_AVL,15,90.4375
LGA_AVL,16,90.16071428571429
LGA_AVL,17,92.375
LGA_AVL,19,86.22222222222223
LGA_BGR,7,58.76
LGA_BGR,8,57.630434782608695
LGA_BGR,9,57.05780346820809
LGA_BGR,10,56.648648648648646
LGA_BGR,11,55.494565217391305
LGA_BGR,12,58.48792270531401
LGA_BGR,13,58.19791666666666
LGA_BGR,14,56.546816479400746
LGA_BGR,15,57.45054945054945
LGA_BGR,16,57.18867924528302
LGA_BGR,17,57.0
LGA_BGR,18,55.0
LGA_BGR,19,56.285714285714285
LGA_BGR,20,57.18518518518518
LGA_BGR,21,54.3448275862069
LGA_BHM,7,131.73333333333332
LGA_BHM,8,131.34104046242774
LGA_BHM,9,133.8793103448276
LGA_BHM,10,129.0909090909091
LGA_BHM,11,141.93333333333334
LGA_BHM,12,125.56060606060606
LGA_BHM,13,135.0204081632653
LGA_BHM,14,130.33502538071065
LGA_BHM,15,135.375
LGA_BHM,16,125.45454545454544
LGA_BHM,17,123.97560975609755
LGA_BHM,18,121.68571428571428
LGA_BHM,19,128.8
LGA_BHM,20,126.99509803921566
LGA_BHM,21,135.26446280991735
LGA_BNA,6,116.58702064896757
LGA_BNA,7,115.93853073463268
LGA_BNA,8,117.28926701570681
LGA_BNA,9,118.461716937355
LGA_BNA,10,119.93949044585987
LGA_BNA,11,118.07317073170732
LGA_BNA,12,117.28017241379312
LGA_BNA,13,117.0275
LGA_BNA,14,117.56428571428572
LGA_BNA,15,116.87323943661971
LGA_BNA,16,117.57675016056518
LGA_BNA,17,116.83755274261604
LGA_BNA,18,119.48089171974522
LGA_BNA,19,116.52089136490252
LGA_BNA,20,116.2192513368984
LGA_BNA,21,118.14942528735632
LGA_BOS,6,37.21037735849057
LGA_BOS,7,38.56198347107438
LGA_BOS,8,38.14265927977839
LGA_BOS,9,38.415884476534295
LGA_BOS,10,37.9545121056493
LGA_BOS,11,38.25984251968504
LGA_BOS,12,37.57979225684608
LGA_BOS,13,38.10280373831776
LGA_BOS,14,38.27046263345196
LGA_BOS,15,38.166896551724136
LGA_BOS,16,38.354279523293606
LGA_BOS,17,38.89619883040936
LGA_BOS,18,39.56704196519959
LGA_BOS,19,39.16616541353383
LGA_BOS,20,39.385569334836525
LGA_BOS,21,39.1138353765324
LGA_BOS,22,38.0
LGA_BTV,8,45.083333333333336
LGA_BTV,9,44.53333333333333
LGA_BTV,10,45.296875
LGA_BTV,11,44.3125
LGA_BTV,12,43.75
LGA_BTV,13,45.0
LGA_BTV,14,44.77372262773723
LGA_BTV,15,45.46808510638298
LGA_BTV,16,44.66666666666666
LGA_BTV,17,47.0
LGA_BTV,18,44.91176470588236
LGA_BTV,19,46.44444444444444
LGA_BTV,20,44.0
LGA_BTV,21,45.17021276595744
LGA_BTV,22,42.66666666666666
LGA_BUF,6,54.23333333333333
LGA_BUF,7,52.2655601659751
LGA_BUF,8,53.121212121212125
LGA_BUF,9,53.66666666666666
LGA_BUF,10,52.67857142857143
LGA_BUF,11,52.47263681592041
LGA_BUF,12,52.160409556314
LGA_BUF,13,52.53012048192771
LGA_BUF,14,53.67741935483871
LGA_BUF,15,53.25684931506849
LGA_BUF,16,52.854651162790695
LGA_BUF,17,54.07692307692308
LGA_BUF,18,50.83076923076923
LGA_BUF,19,51.067567567567565
LGA_BUF,20,51.42553191489362
LGA_BUF,21,52.09576837416481
LGA_BUF,22,53.25
LGA_BWI,6,39.93478260869565
LGA_BWI,12,40.66666666666666
LGA_BWI,13,38.96969696969697
LGA_BWI,14,39.464646464646464
LGA_BWI,16,38.4
LGA_BWI,17,40.06521739130435
LGA_BZN,8,254.6
LGA_BZN,12,262.875
LGA_CAE,9,103.0
LGA_CAE,10,95.70491803278688
LGA_CAE,11,100.66666666666669
LGA_CAE,12,99.5
LGA_CAE,13,87.0
LGA_CAE,14,92.4
LGA_CAE,15,96.12
LGA_CAE,16,108.0
LGA_CAE,19,96.04761904761904
LGA_CAE,20,92.73929961089496
LGA_CAE,21,95.96407185628742
LGA_CAE,22,102.71428571428571
LGA_CAK,14,73.36363636363636
LGA_CAK,15,69.29411764705883
LGA_CAK,18,69.55378486055777
LGA_CAK,19,70.26315789473684
LGA_CAK,21,70.29411764705883
LGA_CHA,9,105.5
LGA_CHA,10,102.0
LGA_CHA,11,109.38095238095238
LGA_CHA,12,100.25
LGA_CHA,13,114.0
LGA_CHA,17,110.0
LGA_CHA,20,106.38364779874212
LGA_CHA,21,112.32592592592592
LGA_CHO,6,57.69565217391305
LGA_CHO,7,57.84615384615385
LGA_CHO,8,54.86033519553072
LGA_CHO,9,54.38181818181818
LGA_CHO,10,55.42051282051282
LGA_CHO,11,54.15625
LGA_CHO,12,55.333333333333336
LGA_CHO,13,53.295918367346935
LGA_CHO,14,54.97058823529412
LGA_CHO,15,55.575471698113205
LGA_CHO,16,54.14634146341464
LGA_CHO,17,56.078680203045685
LGA_CHO,18,55.10625
LGA_CHO,20,56.2625
LGA_CHO,21,55.23902439024391
LGA_CHS,6,94.35802469135804
LGA_CHS,7,100.62857142857143
LGA_CHS,8,98.76157407407408
LGA_CHS,9,98.76760563380282
LGA_CHS,10,97.8148148148148
LGA_CHS,11,95.20689655172414
LGA_CHS,12,100.3768115942029
LGA_CHS,13,96.36986301369863
LGA_CHS,14,100.10091743119266
LGA_CHS,15,98.9055944055944
LGA_CHS,16,99.33333333333331
LGA_CHS,17,97.18103448275862
LGA_CHS,18,96.37254901960785
LGA_CHS,19,95.21739130434784
LGA_CHS,20,97.66829268292685
LGA_CHS,21,99.14285714285714
LGA_CLE,5,69.98591549295774
LGA_CLE,6,71.22259696458684
LGA_CLE,7,71.51851851851852
LGA_CLE,8,70.48020434227331
LGA_CLE,9,71.65
LGA_CLE,10,72.30167597765363
LGA_CLE,11,70.4349173553719
LGA_CLE,12,73.41340782122904
LGA_CLE,13,72.60095011876484
LGA_CLE,14,70.97340425531915
LGA_CLE,15,73.00746268656717
LGA_CLE,16,71.48219178082192
LGA_CLE,17,71.42409240924093
LGA_CLE,18,72.59628770301624
LGA_CLE,19,70.78435114503817
LGA_CLE,20,71.5320754716981
LGA_CLE,21,73.625
LGA_CLE,22,71.23333333333333
LGA_CLT,5,91.75
LGA_CLT,6,90.37896494156928
LGA_CLT,7,89.143961352657
LGA_CLT,8,89.61320754716981
LGA_CLT,9,87.48081264108352
LGA_CLT,10,88.53879310344827
LGA_CLT,11,87.84027777777777
LGA_CLT,12,90.14583333333331
LGA_CLT,13,88.08817829457364
LGA_CLT,14,88.54863387978142
LGA_CLT,15,89.9424280350438
LGA_CLT,16,87.55228758169935
LGA_CLT,17,89.64346190028222
LGA_CLT,18,88.25210084033614
LGA_CLT,19,87.90265486725664
LGA_CLT,20,87.40131578947368
LGA_CLT,21,87.38095238095238
LGA_CMH,5,80.08730158730158
LGA_CMH,6,82.5719557195572
LGA_CMH,7,78.26865671641791
LGA_CMH,8,79.86343612334802
LGA_CMH,9,80.70194003527337
LGA_CMH,10,79.5668202764977
LGA_CMH,11,79.96291390728477
LGA_CMH,12,82.52482269503547
LGA_CMH,13,80.1524500907441
LGA_CMH,14,82.34126984126983
LGA_CMH,15,80.88135593220339
LGA_CMH,16,81.48516320474778
LGA_CMH,17,80.56611570247934
LGA_CMH,18,78.21964285714286
LGA_CMH,19,78.48314606741573
LGA_CMH,20,79.36995153473345
LGA_CMH,21,80.375
LGA_CMH,22,80.79268292682927
LGA_CVG,6,97.79329608938548
LGA_CVG,7,96.22592592592592
LGA_CVG,8,96.75213675213676
LGA_CVG,9,97.91823056300268
LGA_CVG,10,98.28380952380952
LGA_CVG,11,97.41520467836256
LGA_CVG,12,99.22413793103448
LGA_CVG,13,96.99524940617576
LGA_CVG,14,98.16243654822335
LGA_CVG,15,99.41818181818182
LGA_CVG,16,96.69868995633188
LGA_CVG,17,96.7560975609756
LGA_CVG,18,97.67328918322296
LGA_CVG,19,96.59740259740259
LGA_CVG,20,96.56211180124224
LGA_CVG,21,97.90697674418605
LGA_DAB,9,126.5
LGA_DAB,14,132.55555555555554
LGA_DAL,6,193.92184368737475
LGA_DAL,7,197.43203883495147
LGA_DAL,8,193.38888888888889
LGA_DAL,9,200.23076923076923
LGA_DAL,10,197.8428246013668
LGA_DAL,11,200.2694805194805
LGA_DAL,12,196.0116279069768
LGA_DAL,13,192.28169014084503
LGA_DAL,14,199.06666666666663
LGA_DAL,15,199.38636363636363
LGA_DAL,16,198.83163265306123
LGA_DAL,17,197.3230088495575
LGA_DAL,18,197.1078431372549
LGA_DAL,19,197.6504297994269
LGA_DAL,20,194.90494296577947
LGA_DAY,9,91.7448275862069
LGA_DAY,10,97.0
LGA_DAY,12,91.8169014084507
LGA_DAY,13,90.60171919770774
LGA_DAY,14,89.63265306122449
LGA_DAY,15,91.0
LGA_DAY,16,92.0
LGA_DAY,17,87.6
LGA_DAY,18,91.8586956521739
LGA_DAY,19,89.84210526315789
LGA_DEN,6,229.69001751313485
LGA_DEN,7,227.9523169912693
LGA_DEN,8,229.01494023904385
LGA_DEN,9,225.5812949640288
LGA_DEN,10,228.46
LGA_DEN,11,228.22525597269623
LGA_DEN,12,230.71621621621625
LGA_DEN,13,227.44011142061282
LGA_DEN,14,230.78397212543555
LGA_DEN,15,232.644204851752
LGA_DEN,16,231.00438596491227
LGA_DEN,17,230.4984894259819
LGA_DEN,18,229.66483516483515
LGA_DEN,19,243.88888888888889
LGA_DEN,20,232.28804347826087
LGA_DEN,22,219.23024054982812
LGA_DFW,5,198.623949579832
LGA_DFW,6,201.32
LGA_DFW,7,197.73748723186927
LGA_DFW,8,199.748865355522
LGA_DFW,9,199.09402546523012
LGA_DFW,10,197.5212981744422
LGA_DFW,11,198.04152823920265
LGA_DFW,12,202.8310727496917
LGA_DFW,13,197.95743034055727
LGA_DFW,14,198.4738562091503
LGA_DFW,15,201.6845466155811
LGA_DFW,16,198.1489898989899
LGA_DFW,17,200.96275605214151
LGA_DFW,18,198.89464285714288
LGA_DFW,19,198.3426150121065
LGA_DFW,20,208.16
LGA_DFW,21,219.0
LGA_DSM,8,159.55555555555554
LGA_DSM,9,168.2941176470588
LGA_DSM,10,152.97014925373134
LGA_DSM,11,153.58125
LGA_DSM,17,149.0
LGA_DSM,18,152.84536082474227
LGA_DSM,19,151.41139240506328
LGA_DSM,20,161.5
LGA_DTW,6,84.15852613538989
LGA_DTW,7,83.66740088105728
LGA_DTW,8,80.83157894736843
LGA_DTW,9,83.06987724268177
LGA_DTW,10,84.36529680365297
LGA_DTW,11,84.39078156312625
LGA_DTW,12,83.49108079748164
LGA_DTW,13,84.58450704225352
LGA_DTW,14,83.24909747292419
LGA_DTW,15,84.6958041958042
LGA_DTW,16,85.3563829787234
LGA_DTW,17,82.68722466960352
LGA_DTW,18,83.98817567567568
LGA_DTW,19,83.41436464088397
LGA_DTW,20,82.58854166666667
LGA_DTW,21,82.9054054054054
LGA_DTW,22,85.45454545454545
LGA_EGE,10,259.25
LGA_EGE,11,252.875
LGA_EGE,12,259.0
LGA_EYW,8,175.28070175438597
LGA_EYW,9,174.11904761904762
LGA_EYW,10,177.57236842105263
LGA_EYW,11,170.525
LGA_EYW,14,171.16666666666666
LGA_EYW,15,173.05882352941177
LGA_FCA,9,304.0
LGA_FCA,10,286.5
LGA_FLL,5,151.04494382022472
LGA_FLL,6,149.1904761904762
LGA_FLL,7,150.69947275922672
LGA_FLL,8,150.657223796034
LGA_FLL,9,151.3919413919414
LGA_FLL,10,151.57843137254903
LGA_FLL,11,151.13997760358342
LGA_FLL,12,151.89980732177264
LGA_FLL,13,154.99386503067484
LGA_FLL,14,152.8526863084922
LGA_FLL,15,152.21451612903226
LGA_FLL,16,149.8964705882353
LGA_FLL,17,151.06177606177607
LGA_FLL,18,151.71676300578034
LGA_FLL,19,149.45315315315315
LGA_FLL,20,146.9187969924812
LGA_FLL,21,148.14354066985646
LGA_GRR,7,98.88888888888889
LGA_GRR,8,98.20987654320987
LGA_GRR,9,99.6304347826087
LGA_GRR,10,95.19298245614036
LGA_GRR,11,96.8695652173913
LGA_GRR,12,98.25
LGA_GRR,13,95.4
LGA_GRR,14,102.4074074074074
LGA_GRR,15,101.04262295081968
LGA_GRR,16,93.1
LGA_GRR,17,91.8
LGA_GRR,18,97.28571428571429
LGA_GRR,19,100.47674418604652
LGA_GRR,20,97.48188405797102
LGA_GRR,21,101.17333333333332
LGA_GSO,6,71.33333333333333
LGA_GSO,7,77.16666666666667
LGA_GSO,8,75.84750337381917
LGA_GSO,9,74.88888888888889
LGA_GSO,10,77.79274611398964
LGA_GSO,11,77.40458015267176
LGA_GSO,12,74.32911392405063
LGA_GSO,13,77.58441558441558
LGA_GSO,14,77.04854368932038
LGA_GSO,15,77.9119579500657
LGA_GSO,16,78.05
LGA_GSO,17,78.37827715355806
LGA_GSO,18,78.30584192439862
LGA_GSO,19,76.12443438914028
LGA_GSO,20,74.52694610778443
LGA_GSO,21,72.921875
LGA_GSP,8,95.49382716049382
LGA_GSP,9,96.15343915343917
LGA_GSP,10,93.12258064516128
LGA_GSP,11,95.25
LGA_GSP,12,92.875
LGA_GSP,13,93.03571428571429
LGA_GSP,14,92.76158940397352
LGA_GSP,15,94.7529411764706
LGA_GSP,16,93.33333333333331
LGA_GSP,17,98.0
LGA_GSP,20,93.5909090909091
LGA_GSP,21,95.62418300653594
LGA_HHH,9,107.14423076923075
LGA_HHH,10,101.875
LGA_HHH,11,104.0
LGA_HHH,12,104.1
LGA_HHH,14,106.58
LGA_HHH,15,110.42105263157895
LGA_HOU,6,203.5564924114671
LGA_HOU,7,190.8409090909091
LGA_HOU,9,206.6259541984733
LGA_HOU,10,219.66666666666663
LGA_HOU,11,206.63090128755368
LGA_HOU,12,208.2781954887218
LGA_HOU,13,204.75
LGA_HOU,14,197.2385321100917
LGA_HOU,15,198.76666666666668
LGA_HOU,16,205.94455852156057
LGA_HOU,17,205.1952380952381
LGA_HOU,19,191.66666666666663
LGA_HOU,20,214.4
LGA_IAD,5,49.5
LGA_IAD,6,49.77896613190731
LGA_IAD,7,50.72727272727273
LGA_IAD,8,49.69259259259259
LGA_IAD,10,49.675074183976264
LGA_IAD,11,49.1496062992126
LGA_IAD,12,48.75
LGA_IAD,13,51.74242424242424
LGA_IAD,14,51.12736842105263
LGA_IAD,15,50.07051282051282
LGA_IAD,17,49.40151515151515
LGA_IAD,19,49.72486772486773
LGA_IAD,20,48.74418604651163
LGA_IAH,5,206.783870967742
LGA_IAH,6,203.5701643489254
LGA_IAH,7,203.75272727272727
LGA_IAH,8,205.26490066225165
LGA_IAH,9,204.11673699015472
LGA_IAH,10,202.69581056466305
LGA_IAH,11,202.85227272727272
LGA_IAH,12,205.9959141981614
LGA_IAH,13,205.63036303630363
LGA_IAH,14,207.92607802874744
LGA_IAH,15,205.9400324149109
LGA_IAH,16,212.19230769230768
LGA_IAH,17,204.01459854014604
LGA_IAH,18,203.18941979522185
LGA_IAH,19,202.1727672035139
LGA_IAH,20,198.57142857142858
LGA_IAH,21,237.0
LGA_ILM,6,80.0
LGA_ILM,7,79.7030303030303
LGA_ILM,8,79.75147928994083
LGA_ILM,9,79.64615384615385
LGA_ILM,10,76.27894736842106
LGA_ILM,11,79.75
LGA_ILM,12,77.66666666666667
LGA_ILM,13,79.5089605734767
LGA_ILM,14,77.75324675324676
LGA_ILM,15,79.08661417322834
LGA_ILM,16,77.4639175257732
LGA_ILM,17,79.45
LGA_ILM,18,75.97916666666667
LGA_ILM,19,77.02032520325203
LGA_ILM,20,79.65254237288136
LGA_ILM,21,80.93548387096774
LGA_IND,7,107.0909090909091
LGA_IND,8,104.18482490272372
LGA_IND,9,105.07629427792915
LGA_IND,10,102.57
LGA_IND,11,103.8715203426124
LGA_IND,12,108.58273381294964
LGA_IND,13,103.54029850746268
LGA_IND,14,103.97994987468671
LGA_IND,15,105.8793103448276
LGA_IND,16,106.67886178861788
LGA_IND,17,104.9779005524862
LGA_IND,18,101.71428571428571
LGA_IND,19,103.284332688588
LGA_IND,20,103.5175
LGA_IND,21,98.07692307692308
LGA_JAC,9,264.75
LGA_JAC,10,259.5
LGA_JAC,11,283.5
LGA_JAX,6,122.42307692307692
LGA_JAX,7,123.27485380116958
LGA_JAX,8,120.26614987080106
LGA_JAX,9,119.58730158730158
LGA_JAX,10,119.5
LGA_JAX,11,125.23076923076925
LGA_JAX,12,126.0
LGA_JAX,13,123.116
LGA_JAX,14,120.19243986254295
LGA_JAX,15,121.37037037037037
LGA_JAX,16,123.41290322580645
LGA_JAX,17,125.24615384615385
LGA_JAX,18,120.59515570934256
LGA_JAX,19,118.64761904761905
LGA_JAX,20,111.44444444444444
LGA_JAX,21,114.62
LGA_LAX,7,315.5
LGA_LAX,8,337.57142857142856
LGA_LAX,16,324.0
LGA_LAX,18,333.6
LGA_LEX,10,92.33333333333331
LGA_LEX,11,89.0
LGA_LEX,14,89.21428571428571
LGA_LEX,15,95.0
LGA_LEX,16,95.875
LGA_LEX,19,94.0
LGA_LEX,21,93.3927392739274
LGA_MCI,6,168.4090909090909
LGA_MCI,7,166.85714285714286
LGA_MCI,8,163.5224586288416
LGA_MCI,9,161.76576576576576
LGA_MCI,10,165.34987593052108
LGA_MCI,11,162.39344262295083
LGA_MCI,12,172.61666666666667
LGA_MCI,13,164.05208333333334
LGA_MCI,14,166.17761989342807
LGA_MCI,15,162.70229007633588
LGA_MCI,16,160.94155844155844
LGA_MCI,17,163.38095238095238
LGA_MCI,18,164.06366047745357
LGA_MCI,19,162.2994923857868
LGA_MCI,20,162.48076923076923
LGA_MCI,21,180.5
LGA_MCO,5,130.5
LGA_MCO,6,134.70216306156405
LGA_MCO,7,133.4927536231884
LGA_MCO,8,134.73275862068965
LGA_MCO,9,136.21794871794873
LGA_MCO,10,136.9811320754717
LGA_MCO,11,135.71866295264624
LGA_MCO,12,138.22535211267606
LGA_MCO,13,137.82478632478632
LGA_MCO,14,134.7354988399072
LGA_MCO,15,136.47261345852894
LGA_MCO,16,137.02985074626866
LGA_MCO,17,135.8864265927978
LGA_MCO,18,133.14778325123152
LGA_MCO,19,134.66438356164383
LGA_MCO,20,133.4198473282443
LGA_MCO,21,132.23006134969324
LGA_MCO,22,127.98837209302326
LGA_MCO,23,131.75
LGA_MDW,6,111.44594594594597
LGA_MDW,7,111.4090909090909
LGA_MDW,8,110.90322580645162
LGA_MDW,9,111.57738095238095
LGA_MDW,10,112.73111782477342
LGA_MDW,11,113.19251336898395
LGA_MDW,12,111.15461346633414
LGA_MDW,13,111.60695187165776
LGA_MDW,14,111.50588235294116
LGA_MDW,15,110.01
LGA_MDW,16,113.45622895622895
LGA_MDW,17,113.95930232558139
LGA_MDW,18,112.34254992319508
LGA_MDW,19,112.17857142857144
LGA_MDW,20,110.79324055666004
LGA_MDW,21,112.22916666666669
LGA_MDW,22,103.5
LGA_MEM,7,142.73333333333332
LGA_MEM,8,145.4156626506024
LGA_MEM,9,142.895
LGA_MEM,10,146.94350282485877
LGA_MEM,11,152.10227272727272
LGA_MEM,12,146.83406113537117
LGA_MEM,13,145.9625668449198
LGA_MEM,14,147.3190476190476
LGA_MEM,15,137.1818181818182
LGA_MEM,16,146.10416666666666
LGA_MEM,17,155.6290322580645
LGA_MEM,18,144.55021834061137
LGA_MEM,19,147.4
LGA_MEM,20,141.0
LGA_MHT,9,35.0
LGA_MHT,10,37.8
LGA_MHT,11,36.75
LGA_MHT,15,37.567567567567565
LGA_MHT,17,36.6
LGA_MHT,18,37.76923076923077
LGA_MHT,21,36.780575539568346
LGA_MHT,22,35.55555555555556
LGA_MIA,5,151.2835051546392
LGA_MIA,6,152.86428571428573
LGA_MIA,7,151.88694929343308
LGA_MIA,8,154.17640320733105
LGA_MIA,9,156.15037593984962
LGA_MIA,10,152.9647266313933
LGA_MIA,11,154.11840888066604
LGA_MIA,12,153.91172214182345
LGA_MIA,13,155.17912552891397
LGA_MIA,14,156.84878048780487
LGA_MIA,15,154.37230514096186
LGA_MIA,16,155.375
LGA_MIA,17,154.92399403874813
LGA_MIA,18,152.78412698412697
LGA_MIA,19,151.82406471183012
LGA_MIA,20,148.52727272727273
LGA_MIA,21,151.46666666666667
LGA_MIA,22,150.8879781420765
LGA_MKE,7,115.55952380952378
LGA_MKE,8,115.85752688172045
LGA_MKE,9,114.65168539325845
LGA_MKE,10,113.44270833333331
LGA_MKE,11,114.6311637080868
LGA_MKE,12,115.06569343065694
LGA_MKE,13,116.96153846153848
LGA_MKE,14,116.9746835443038
LGA_MKE,15,116.6023622047244
LGA_MKE,16,110.73809523809524
LGA_MKE,17,117.65322580645162
LGA_MKE,18,117.3931623931624
LGA_MKE,19,114.2770083102493
LGA_MKE,20,112.97029702970298
LGA_MSN,7,123.35443037974683
LGA_MSN,8,123.56140350877192
LGA_MSN,9,125.5
LGA_MSN,10,127.75
LGA_MSN,11,124.45833333333331
LGA_MSN,12,118.0
LGA_MSN,14,123.54166666666669
LGA_MSN,15,124.94551282051282
LGA_MSN,16,122.40625
LGA_MSN,17,122.4
LGA_MSN,19,122.46153846153848
LGA_MSN,20,124.29652996845428
LGA_MSN,21,127.14285714285714
LGA_MSP,6,153.57967377666247
LGA_MSP,7,150.29277566539923
LGA_MSP,8,151.61744966442953
LGA_MSP,9,151.26373626373626
LGA_MSP,10,149.69847328244273
LGA_MSP,11,150.24046920821115
LGA_MSP,12,151.3904923599321
LGA_MSP,13,154.78688524590163
LGA_MSP,14,152.24120603015075
LGA_MSP,15,152.75278396436525
LGA_MSP,16,152.58681318681317
LGA_MSP,17,149.55345911949686
LGA_MSP,18,150.73006134969324
LGA_MSP,19,150.64761904761906
LGA_MSP,20,155.17391304347825
LGA_MSP,21,143.0
LGA_MSY,6,170.33333333333334
LGA_MSY,7,177.87272727272727
LGA_MSY,8,163.26829268292684
LGA_MSY,9,170.85878962536023
LGA_MSY,10,170.496062992126
LGA_MSY,11,166.57916666666668
LGA_MSY,12,179.46913580246914
LGA_MSY,13,167.5088339222615
LGA_MSY,14,170.70224719101122
LGA_MSY,15,174.51470588235293
LGA_MSY,16,166.89565217391305
LGA_MSY,17,169.8904109589041
LGA_MSY,18,170.06020066889633
LGA_MSY,19,180.94285714285715
LGA_MSY,20,172.13333333333333
LGA_MTJ,6,265.0
LGA_MTJ,7,264.1666666666667
LGA_MTJ,8,265.5
LGA_MTJ,9,266.2
LGA_MVY,7,39.0
LGA_MVY,9,37.71875
LGA_MVY,10,38.05128205128205
LGA_MVY,11,34.714285714285715
LGA_MVY,12,37.86666666666667
LGA_MVY,13,35.0
LGA_MVY,14,31.0
LGA_MVY,15,37.5
LGA_MVY,16,34.0
LGA_MYR,6,81.57777777777778
LGA_MYR,7,84.125
LGA_MYR,8,85.16901408450704
LGA_MYR,9,85.85321100917432
LGA_MYR,10,83.35714285714286
LGA_MYR,11,84.94945054945055
LGA_MYR,12,83.01511335012594
LGA_MYR,13,88.35897435897436
LGA_MYR,14,83.0
LGA_MYR,15,87.95454545454545
LGA_MYR,16,81.98181818181818
LGA_MYR,17,80.375
LGA_MYR,18,83.66390728476821
LGA_MYR,20,79.65217391304348
LGA_MYR,21,81.62616822429906
LGA_OKC,12,207.5
LGA_OKC,13,210.5
LGA_OKC,14,187.0
LGA_OKC,15,181.0
LGA_OKC,16,182.5
LGA_OKC,17,206.3333333333333
LGA_OKC,19,209.0909090909091
LGA_OKC,20,197.85470085470087
LGA_OMA,7,174.95833333333334
LGA_OMA,8,169.06666666666666
LGA_OMA,9,170.5114503816794
LGA_OMA,10,169.67567567567568
LGA_OMA,11,171.56666666666666
LGA_OMA,12,157.04
LGA_OMA,13,165.0793650793651
LGA_OMA,14,171.1391304347826
LGA_OMA,15,173.89473684210526
LGA_OMA,16,170.61904761904762
LGA_OMA,17,174.63333333333333
LGA_OMA,18,172.66145833333334
LGA_OMA,19,167.71818181818182
LGA_OMA,20,167.8273381294964
LGA_OMA,21,174.875
LGA_ORD,5,116.99107142857144
LGA_ORD,6,117.23733480176212
LGA_ORD,7,117.54065697361337
LGA_ORD,8,117.6923076923077
LGA_ORD,9,117.18640093786637
LGA_ORD,10,117.08081957882754
LGA_ORD,11,118.1913924050633
LGA_ORD,12,117.82375478927204
LGA_ORD,13,118.27302416721098
LGA_ORD,14,118.37582128777923
LGA_ORD,15,118.91372549019607
LGA_ORD,16,120.27289211242068
LGA_ORD,17,119.44948335246843
LGA_ORD,18,119.05902777777776
LGA_ORD,19,116.72309899569584
LGA_ORD,20,116.53376729048009
LGA_ORD,21,115.15723873441996
LGA_ORD,22,113.93121693121694
LGA_ORF,7,53.22222222222222
LGA_ORF,8,54.7292576419214
LGA_ORF,9,53.276679841897234
LGA_ORF,10,54.84119106699752
LGA_ORF,11,52.96245733788396
LGA_ORF,12,53.724489795918366
LGA_ORF,13,54.62765957446808
LGA_ORF,14,54.5814696485623
LGA_ORF,15,55.40875912408759
LGA_ORF,16,54.2890625
LGA_ORF,17,54.96125907990315
LGA_ORF,18,53.6125
LGA_ORF,19,52.71153846153846
LGA_ORF,20,52.54545454545455
LGA_ORF,21,53.31295843520783
LGA_ORH,11,29.43548387096774
LGA_ORH,12,29.782608695652176
LGA_ORH,13,29.0
LGA_ORH,14,30.27777777777778
LGA_ORH,15,29.63636363636364
LGA_PBI,6,144.6283185840708
LGA_PBI,7,144.75423728813558
LGA_PBI,8,146.23333333333332
LGA_PBI,9,155.40384615384616
LGA_PBI,10,151.56521739130434
LGA_PBI,11,146.29423868312756
LGA_PBI,12,149.42724458204336
LGA_PBI,13,146.3959595959596
LGA_PBI,14,148.90625
LGA_PBI,15,148.28787878787878
LGA_PBI,16,145.7815750371471
LGA_PBI,17,145.52293577981652
LGA_PBI,18,144.32367149758454
LGA_PBI,19,143.77234042553192
LGA_PHL,5,33.37931034482759
LGA_PHL,6,33.527272727272724
LGA_PHL,7,30.0
LGA_PHL,8,38.01129943502825
LGA_PHL,9,35.0
LGA_PHL,10,34.5
LGA_PHL,13,35.012903225806454
LGA_PHL,14,31.8125
LGA_PHL,15,36.949748743718594
LGA_PHL,16,34.666666666666664
LGA_PHL,17,32.0
LGA_PHL,18,36.588235294117645
LGA_PHL,20,34.12048192771084
LGA_PHL,22,33.28846153846154
LGA_PHX,14,298.6
LGA_PHX,16,280.0
LGA_PHX,18,307.9166666666667
LGA_PIT,6,59.91729323308271
LGA_PIT,7,60.12084592145016
LGA_PIT,8,57.920245398773005
LGA_PIT,9,60.769521410579344
LGA_PIT,10,59.98203592814371
LGA_PIT,11,60.34908536585366
LGA_PIT,12,60.66666666666666
LGA_PIT,13,60.188311688311686
LGA_PIT,14,60.91940298507464
LGA_PIT,15,61.45106382978724
LGA_PIT,16,61.13125
LGA_PIT,17,60.410122164048865
LGA_PIT,18,60.29306487695749
LGA_PIT,19,59.38194444444444
LGA_PIT,20,59.63137996219282
LGA_PIT,21,59.90758293838863
LGA_PNS,8,154.0
LGA_PNS,9,154.01408450704224
LGA_PNS,10,149.92
LGA_PNS,12,142.71666666666667
LGA_PVD,8,31.214285714285715
LGA_PVD,9,30.63636363636364
LGA_PVD,10,30.65625
LGA_PVD,11,31.32258064516129
LGA_PVD,12,30.75
LGA_PVD,13,29.966666666666665
LGA_PVD,14,30.492957746478872
LGA_PVD,15,30.76470588235295
LGA_PVD,18,29.33333333333333
LGA_PVD,21,30.65882352941177
LGA_PWM,6,47.81818181818182
LGA_PWM,7,49.54545454545455
